HPO-ID	DATABASE-NAME	EXTERNAL-ID	EXTERNAL-NAME
HP:0005939	UMLS	C4025099	{'Multiple bilateral pneumothoraces'}
HP:0005941	UMLS	C4025098	{'Intermittent hyperpnea at rest'}
HP:0005942	MSH	C562470	None
HP:0005942	SNOMEDCT_US	8549006	Desquamative interstitial pneumonia
HP:0005942	UMLS	C0238378	{'ILD, DESQUAMATIVE', 'Desquamative interstitial pneumonia', 'PNEUMONIA, DESQUAMATIVE INTERSTITIAL, FAMILIAL', 'Respiratory Bronchiolitis Interstitial Lung Disease', 'Desquamative Interstitial Pneumonia', 'Desquamatv interst pneu', 'Pneumonia, Desquamative Interstitial, Familial', 'Desquamative interstitial pneumonitis', 'Respiratory bronchiolitis interstitial lung disease', 'PNEUMONIA, DESQUAMATIVE INTERSTITIAL', 'INTERSTITIAL LUNG DISEASE, DESQUAMATIVE', 'RBILD', 'Interstitial Lung Disease, Desquamative', 'Pneumonitis, Desquamative Interstitial, Familial', 'desquamative interstitial pneumonia (DIP)', 'Interstitial Pneumonitis, Desquamative, Familial', 'Resp brncio interst lung', 'DIP', 'INTERSTITIAL PNEUMONITIS, DESQUAMATIVE, FAMILIAL', 'PNEUMONITIS, DESQUAMATIVE INTERSTITIAL, FAMILIAL'}
HP:0006530	MSH	D017563	Lung Diseases, Interstitial
HP:0006530	SNOMEDCT_US	233703007	Interstitial lung disease
HP:0006530	UMLS	C0206062	{'Interstitial Lung Diseases', 'LUNG DIS INTERSTITIAL', 'Lung Diseases, Interstitial', 'disease interstitial lung', 'ild interstitial lung disease', 'interstitial disease lung', 'INTERSTITIAL LUNG DIS', 'INTERSTITIAL LUNG DISEASE', 'lung interstitial disease', 'Diffuse Parenchymal Lung Diseases', 'interstitial lung diseases', 'Interstitial lung disease', 'lung diseases interstitial', 'Abnormality in area between air sacs in lung', 'interstitial lung disease', 'Interstitial pulmonary abnormality', 'ILD', 'Interstitial Lung Disease', 'Lung Disease, Interstitial', 'Interstitial pulmonary disease'}
HP:0005943	SNOMEDCT_US	87317003	Respiratory arrest
HP:0005943	UMLS	C0162297	{'Respiratory Arrest', 'Respiratory arrest', 'Pulmonary Arrest', 'respiratory arrest', 'Breathing cessation', 'ARREST PULMONARY', 'RESPIRATORY ARREST', 'PULMONARY ARREST', 'BREATHING ARRESTED', 'arrest respiratory', 'ARREST RESPIRATORY'}
HP:0005944	Fyler	4206	None
HP:0005944	UMLS	C4021610	{'Bilateral pulmonary agenesis', 'Bilateral lung agenesis', 'Absent lungs'}
HP:0005945	SNOMEDCT_US	61169001	Obstruction of larynx
HP:0005945	UMLS	C0264306	{'Obstruction of larynx', 'LARYNGEAL OBSTRUCTION', 'larynx obstruction', 'Laryngeal obstruction', 'Laryngeal Obstruction', 'laryngeal obstruction'}
HP:0005946	UMLS	C4025097	{'Ventilator dependence with inability to wean'}
HP:0005947	UMLS	C3806286	{'Decreased sensitivity to hypoxemia', 'Decreased sensitivity to hypoxaemia'}
HP:0005948	MSH	C563237	None
HP:0005948	UMLS	C1384901	{'Cystic Disease Of Lung', 'CYSTIC DISEASE OF LUNG'}
HP:0005949	UMLS	C3807980	{'Apneic episodes in infancy'}
HP:0005950	SNOMEDCT_US	297159008	Laryngeal web
HP:0005950	UMLS	C0281890	{'Partial laryngeal atresia', 'Laryngeal webs', 'Web of larynx, NOS', 'laryngeal web', 'Laryngeal Web', 'laryngeal webs', 'Web of larynx', 'web larynx', 'larynx web', 'web of larynx', 'Laryngeal web'}
HP:0005951	UMLS	C4025096	{'Progressive inspiratory stridor'}
HP:0005952	MSH	D012131	Respiratory Insufficiency
HP:0005952	SNOMEDCT_US	80954004	Decreased respiratory function
HP:0005952	UMLS	C0235063	{'Respiratory Depression', 'RESPIRATION DEPRESSED', 'FUNCTION PULMONARY DECREASED', 'DEPRESSION RESPIRATORY', 'LUNG FUNCTION DECREASED (NOS)', 'respiratory depression', 'LUNG FUNCTION DECREASED', 'Ventilatory Depression', 'decreased respiration', 'Decreased pulmonary function', 'Respiratory depression', 'decreased lung function', 'Decreased lung function', 'Depressions, Ventilatory', 'RESPIRATORY DEPRESSION'}
HP:0005954	SNOMEDCT_US	233949008	Pulmonary capillary haemangiomatosis
HP:0005954	UMLS	C0340548	{'Pulmonary hemangiomas', 'Pulmonary capillary hemangiomatosis'}
HP:0007461	SNOMEDCT_US	254785001	Acquired multiple hemangiomatosis
HP:0007461	SNOMEDCT_US	47669001	Hemangiomatosis
HP:0007461	UMLS	C1384590	{'Hemangiomatosis', 'hemangiomatosis', 'haemangiomatosis'}
HP:0005956	UMLS	C3805994	{'Anteroposteriorly shortened larynx'}
HP:0005959	UMLS	C3279336	{'Gluconeogenesis impaired', 'Impaired gluconeogenesis'}
HP:0005961	UMLS	C1859735	{'Arginine deficiency'}
HP:0005961	UMLS	C4025095	{'Low blood arginine levels', 'Hypoargininemia'}
HP:0010909	UMLS	C4023659	{'Abnormality of arginine metabolism', 'Abnormal circulating arginine concentration'}
HP:0005964	UMLS	C1837639	{'Intermittent abnormally low body temperature', 'Intermittent hypothermia'}
HP:0005967	UMLS	C1840372	{'Mixed respiratory and metabolic acidosis'}
HP:0005968	UMLS	C1820737	{'Temperature instability'}
HP:0005968	UMLS	C3279038	{'Body temperature instability'}
HP:0005972	MSH	D000142	Acidosis, Respiratory
HP:0005972	SNOMEDCT_US	12326000	Respiratory acidosis
HP:0005972	UMLS	C0001127	{'ACIDOSIS, RESPIRATORY', 'hypercapnic acidosis', 'Respiratory Acidoses', 'Respiratory Acidosis', 'respiratory acidosis', 'Acidosis, Respiratory', 'ACIDOSIS RESPIRATORY', 'Hypercapnic Acidosis', 'Respiratory acidosis', 'Acidoses, Respiratory', 'RESPIRATORY ACIDOSIS', 'acidosis respiratory'}
HP:0005973	MSH	D005633	Fructose Intolerance
HP:0005973	SNOMEDCT_US	20052008	Hereditary fructosuria
HP:0005973	UMLS	C0016751	{'FRUCTOSE INTOLERANCE', 'Fructose-1,6-Bisphosphate Aldolase B Deficiency', 'Fructose-1-Phosphate Aldolase Deficiency', 'Deficiency, Aldolase B', 'Fructose Aldolase B Deficiency', 'Fructose Intolerances', 'ALDOB Deficiencies', 'Deficiency, ALDOB', 'Deficiencies, Aldolase B', 'Intolerance, Fructose', 'Fructose Intolerance, Hereditary', 'Intolerances, Fructose', 'Fructose-1-Phosphate Aldolase Deficiencies', 'FRUCTOSEMIA', 'Deficiency, Fructose-1-Phosphate Aldolase', 'fructose hereditary intolerance', 'Deficiencies, Fructose-1-Phosphate Aldolase', 'Hereditary fructose intolerance syndrome', 'Aldolase Deficiencies, Fructose-1-Phosphate', 'Aldolase B Deficiencies', 'Fructosemia', 'Fructose-1,6-bisphosphate aldolase B deficiency', 'Fructose intolerance', 'Hereditary Fructose Intolerance', 'Deficiencies, ALDOB', 'Hereditary fructose intolerance', 'Aldolase Deficiency, Fructose-1-Phosphate', 'ALDOB Deficiency', 'ALDOLASE B DEFICIENCY', 'FRUCTOSE-1,6-BISPHOSPHATE ALDOLASE B DEFICIENCY', 'Hered fructose intoleran', 'fructose intolerance', 'Aldolase Deficiencies, Fructose-1,6-Biphosphate', 'fructosemia', 'ALDOB DEFICIENCY', 'Fructose Intolerances, Hereditary', 'Fructose-1,6-Biphosphate Aldolase Deficiencies', 'Fructose-1,6-Biphosphate Aldolase Deficiency', 'Deficiency, Fructose-1,6-Biphosphate Aldolase', 'Hereditary Fructose Intolerances', 'Fructose 1 Phosphate Aldolase Deficiency', 'FRUCTOSE INTOLERANCE, HEREDITARY', 'Fructose 1,6 Bisphosphate Aldolase B Deficiency', 'Aldolase Deficiency, Fructose-1,6-Biphosphate', 'fructose 1 phosphate aldolase deficiency', 'Fructosemias', 'Deficiencies, Fructose-1,6-Biphosphate Aldolase', 'Fructose Intolerance', 'fructose intolerance hereditary', 'Fructose 1,6 Biphosphate Aldolase Deficiency', 'hereditary fructose intolerance', 'Aldolase B Deficiency', 'FRUCTOSE-1-PHOSPHATE ALDOLASE DEFICIENCY'}
HP:0011033	UMLS	C4023581	{'Impairment of fructose metabolism'}
HP:0005974	UMLS	C1859860	{'Ketoacidosis, episodic', 'Episodic ketoacidosis'}
HP:0005976	UMLS	C1865880	{'Hyperkalemic metabolic acidosis'}
HP:0005978	MSH	D003924	Diabetes Mellitus, Type 2
HP:0005978	SNOMEDCT_US	44054006	Diabetes mellitus type II
HP:0005978	UMLS	C0011860	{'Non-Insulin Dependent Diabetes Mellitus', 'type II diabetes mellitus', 'Slow-Onset Diabetes Mellitus', 'Diabetes mellitus Type II', 'Diabetes Mellitus, Slow-Onset', 'ketosis resistant diabetes', 'diabetes type 2', 'Diabetes Mellitus, Type II', 'non-insulin dependent diabetes', 'Diabetes mellitus type 2', 'Diabetes Mellitus, Adult-Onset', 'Noninsulin dependent diabetes mellitus', 'Diabetes Mellitus, Non-Insulin-Dependent', 'DIABETES, MATURITY ONSET', 'Type II Diabetes', 'Diabetes, Type 2', 'Stable Diabetes Mellitus', 'Noninsulin-dependent diabetes', 'maturity onset diabetes', 'Type 2 diabetes', 'Diabetes Mellitus, Maturity-Onset', 'T2D', 'T2DM - Type 2 Diabetes mellitus', 'AODM', 'Noninsulin Dependent Diabetes Mellitus', 'type 2 diabetes', 'NIDDM diabetes mellitus', 'Diabetes, Maturity-Onset', 'MODY', 'Non-insulin-dependent diabetes', 'Adult-Onset Diabetes Mellitus', 'diabetes mellitus type 2', 'Noninsulin-dependent diabetes mellitus', 'MATURITY-ONSET DIABETES', 'noninsulin dependent diabetes mellitus', 'Diabetes Type 2', 'Maturity Onset Diabetes', 'type 2 diabetes mellitus', 'diabetes mellitus type ii', 'Noninsulin Dependent Diabetes', 'DIABETES MELLITUS (ADULT ONSET)', 'Type 2 diabetes mellitus', 'Type II diabetes', 'Diabetes Mellitus, Ketosis Resistant', 'Maturity Onset Diabetes Mellitus', 'Diabetes Mellitus, Stable', 'Diabetes Mellitus, Noninsulin Dependent', 'Diabetes mellitus (NIDDM)', 'Diabetes Mellitus, Slow Onset', 'diabete type 2', 'DIABETES MELLITUS, NONINSULIN-DEPENDENT', 'Adult Onset Diabetes', 'Noninsulin-Dependent Diabetes Mellitus', 'type II diabetes', 'Maturity-Onset Diabetes Mellitus', 'DIABETES, ADULT ONSET', 'late onset diabetes', 'adult onset diabetes mellitus', 'Type II diabetes mellitus', 'Adult-Onset Diabetes', 'NONINSULIN-DEPENDENT DIABETES MELLITUS', 'DIABETES MELLITUS, TYPE 2', 'NIDDM', 'Type 2 Diabetes Mellitus Non-Insulin Dependent', 'DIABETES MELLITUS TYPE 02', 'ADULT ONSET DIABETES MELLITUS', 'Diabetes Mellitus, Ketosis-Resistant', 'adult onset diabetes', 'Type 2 Diabetes', 'Diabetes Mellitus, Maturity Onset', 'DIABETES MELLITUS, NON-INSULIN DEPENDENT', 'Maturity-Onset Diabetes', 'Diabetes Mellitus, Adult Onset', 'diabetes type ii', 'Type 2 Diabetes Mellitus', 'aodm', 'Non-insulin dependent diabetes', 'Diabetes Mellitus, Non Insulin Dependent', 'Diabetes mellitus, noninsulin-dependent', 'Ketosis-Resistant Diabetes Mellitus', 'niddm', 'MOD', 'type ii diabetes mellitus', 'Non-Insulin-Dependent Diabetes Mellitus', 'DIABETES MELLITUS, TYPE II', 'DIABETES, KETOSIS RESISTANT', 'Non-Insulin Dependent Diabetes', 'Diabetes Mellitus, Noninsulin-Dependent', 'Diabetes Mellitus, Type 2', 'Type II Diabetes Mellitus', 'Maturity onset diabetes'}
HP:0005979	MSH	D007662	Ketosis
HP:0005979	UMLS	C1854704	{'Ketoacidoses, Metabolic', 'Metabolic Ketoacidoses', 'Metabolic Ketoses', 'Metabolic Ketoacidosis', 'Ketosis, Metabolic', 'Metabolic Ketosis', 'Metabolic ketoacidosis', 'Ketoses, Metabolic', 'Ketoacidosis, Metabolic'}
HP:0005982	MSH	D010661	Phenylketonurias
HP:0005982	SNOMEDCT_US	7573000	Classical phenylketonuria
HP:0005982	UMLS	C0751434	"{'Phenylpyruvic Oligophrenia', 'phenylpyruvic oligophrenia', 'Oligophrenia Phenylpyruvica', 'HYPERPHENYLALANINEMIA TYPE I', 'Disease, Folling', 'Deficiency Disease, Phenylalanine Hydroxylase, Severe', ""Folling's Disease"", 'FOLLING DIS', 'PHENYLALANINE HYDROXYLASE DEFIC DIS SEVERE', 'FOELLING SYNDROME', 'Deficiency, PAH', 'Deficiency, Phenylalanine Hydroxylase', ""Disease, Folling's"", 'Phenylalanine Hydroxylase Deficiency Disease, Severe', 'Phenylketonuria I', 'PHENYLALANINE HYDROXYLASE DEFIC DIS', 'Phenylalanine hydroxylase deficiency', 'PHENYLKETONURIA', 'Classical phenylketonuria', 'Phenylketonuria, Classical', 'OLIGOPHRENIA PHENYLPYRUVICA', 'FOLLING DISEASE', 'Phenylalanine Hydroxylase Deficiency Disease', 'PHENYLALANINE HYDROXYLASE DEFICIENCY', 'Folling Disease', 'DEFIC DIS PHENYLALANINE HYDROXYLASE SEVERE', 'Classic phenylketonuria', 'Deficiency Disease, Phenylalanine Hydroxylase', 'OLIGOPHRENIA, PHENYLPYRUVIC', 'PAH DEFICIENCY', 'DEFIC DIS PHENYLALANINE HYDROXYLASE', 'PAH Deficiency', 'Phenylalanine Hydroxylase Deficiency', 'CPKU', 'FOLLINGS DIS', 'Classical Phenylketonuria', 'PKU'}"
HP:0005982	UMLS	C4025094	{'Reduced phenylalanine hydroxylase activity'}
HP:0005984	UMLS	C0740927	{'Elevated maternal serum alpha-fetoprotein'}
HP:0005987	SNOMEDCT_US	237570007	Multinodular goitre
HP:0005987	UMLS	C0342208	{'thyroid multinodular', 'multiple nodules thyroid', 'multinodular thyroid', 'goiters multinodular', 'Multinodular goiter', 'multinodular goiter', 'MULTINODULAR GOITER', 'MULTINODULAR THYROID', 'multinodular goitre', 'Multinodular Goiter', 'Goiter, multinodular'}
HP:0005994	MSH	D006044	Goiter, Nodular
HP:0005994	SNOMEDCT_US	419153005	Nodular goiter (disorder)
HP:0005994	UMLS	C0018023	{'Nodular Goiters', 'Goiter, Nodular', 'Nodular goiter', 'Goiters, Nodular', 'nodular goitre', 'Nodular Goiter', 'Nodular goiter NOS', 'GOITER NODULAR', 'Goiter, nodular', 'nodular goiters', 'nodular goiter'}
HP:0005988	MSH	C535425	None
HP:0005988	SNOMEDCT_US	268240006	Contracture of sternocleidomastoid muscle
HP:0005988	UMLS	C0079352	{'Congenital sternomastoid torticollis', 'Congenital muscular torticollis', 'congenital torticollis', 'torticollis congenital', 'Congenital torticollis', 'Congenital contracture of sternocleidomastoid muscle', 'Congenital contracture of sternocleidomastoid', 'Torticollis, congenital', 'Congenital wryneck'}
HP:0005989	UMLS	C1840319	{'Redundant neck skin', 'Excessive nuchal skin', 'Redundant skin over the neck', 'Redundant nuchal skin', 'Excess skin over the neck', 'Excess neck skin', 'Redundant skin folds of neck', 'Excess skin of the neck'}
HP:0005990	MSH	D050033	Thyroid Dysgenesis
HP:0005990	SNOMEDCT_US	367524008	Atrophy of thyroid
HP:0005990	UMLS	C0151516	{'Thyroid hypoplasia', 'Hypoplasia, Thyroid', 'THYROID HYPOPLASIA', 'Thyroid Hypoplasia', 'Hypoplastic thyroid'}
HP:0008188	MSH	D050033	Thyroid Dysgenesis
HP:0008188	UMLS	C1563716	{'THYROID DYSGENESIS', 'Thyroid Dysgenesis', 'Dysgenesis, Thyroid', 'Thyroid dysgenesis', 'Thyroid dysplasia'}
HP:0005991	UMLS	C1864449	{'Limited neck flexion', 'Limited neck flexibility', 'Limited cervical flexion'}
HP:0005995	UMLS	C1837763	{'Decreased adipose tissue around neck', 'Loss of adipose tissue around the neck', 'Loss of fat around neck'}
HP:0005997	UMLS	C1867006	{'Neck flexion contracture', 'Restricted neck mobility due to contractures', 'Restricted neck movement due to contractures'}
HP:0005999	SNOMEDCT_US	204974003	Impervious ureter
HP:0005999	SNOMEDCT_US	49534003	Congenital atresia of ureter
HP:0005999	UMLS	C0266320	{'Ureteral atresia'}
HP:0006006	UMLS	C1843228	{'Degeneration of small hand muscles', 'Hypotrophy of the small hand muscles'}
HP:0006008	UMLS	C1868164	{'Unilateral brachydactyly'}
HP:0006008	UMLS	C4280467	{'Short digits on one side'}
HP:0006009	UMLS	C1855185	{'Broad phalanx', 'Broad phalanges', 'Widened phalanges', 'Wide digital bones', 'Wide phalanges'}
HP:0006011	UMLS	C4025093	{'Short, cube shaped long bone of hand', 'Cuboidal metacarpal'}
HP:0006012	UMLS	C1850159	{'Widened metacarpal shaft', 'Broad shaft of long bone of hand'}
HP:0006016	UMLS	C4021609	{'Delayed phalangeal epiphyseal bone maturation', 'Delayed bone maturation of end part of digital bone', 'Delayed phalangeal epiphyseal ossification'}
HP:0006019	UMLS	C1861396	{'Decreased space in hinge joint', 'Reduced proximal interphalangeal joint space'}
HP:0006026	UMLS	C1850632	{'Rounded epiphyses', 'Rounded end part of bone'}
HP:0006028	UMLS	C1855171	{'Metaphyseal cupping of metacarpals', 'Cupping of wide portion of long bone of hand', 'Metacarpal/metaphyseal cupping'}
HP:0006035	UMLS	C1857005	{'Cone-shaped end part of digital bones 2 to 5', 'Cone-shaped epiphyses of phalanges 2 to 5'}
HP:0010230	UMLS	C1859480	{'Phalangeal cone-shaped epiphyses', 'Cone-shaped epiphyses of the phalanges of the hand', 'Cone-shaped end part of finger bones', 'Cone-shaped epiphyses of hand', 'Coned epiphyses', 'Conical phalangeal epiphyses', 'Cone-shaped epiphyses (phalanges)', 'Cone-shaped epiphyses of the fingers', 'Cone-shaped epiphyses of phalanges', 'Coned epiphyses of hands', 'Cone-shaped phalangeal epiphyses'}
HP:0006040	UMLS	C1861531	{'Long 2nd long bone of hand', 'Long second metacarpal'}
HP:0010036	UMLS	C4024091	{'Absent/small 2nd long bone of hand', 'Aplasia/Hypoplasia of the 2nd metacarpal', 'Absent/underdeveloped 2nd long bone of hand'}
HP:0006042	UMLS	C1861373	{'Y-shaped long bone of hand', 'Y-shaped metacarpals'}
HP:0006045	UMLS	C1849740	{'Short pointed digital bones', 'Short pointed phalanges'}
HP:0006048	UMLS	C1865254	{'Wide outermost end of long bone', 'Distal widening of metacarpals'}
HP:0006051	UMLS	C1834347	{'Metacarpal periosteal thickening'}
HP:0030313	UMLS	C4022515	{'Abnormal periosteum morphology'}
HP:0006055	UMLS	C1833881	{'Ulnar deviated club hands'}
HP:0009487	SNOMEDCT_US	249757009	Ulnar deviation of hand
HP:0009487	UMLS	C0241521	{'Ulnar deviation of the hands', 'Ulnar deviation of hands', 'Ulnar deviation of the hand', 'ULNAR HAND DEVIATION'}
HP:0006059	UMLS	C1855239	{'Cone-shaped metacarpal epiphyses', 'Metacarpal cone-shaped epiphyses', 'Cone-shaped end part of long bone'}
HP:0006060	UMLS	C1862420	{'Tombstone-shaped proximal phalanges', 'Tombstone-shaped innermost digital bones'}
HP:0009834	UMLS	C4024190	{'Abnormal proximal phalanx morphology of the hand', 'Abnormality of the innermost finger bones of the hand', 'Abnormality of the proximal phalanges of the hand'}
HP:0006064	UMLS	C1840089	{'Limited movement of hinge joints', 'Limited interphalangeal movement'}
HP:0006067	UMLS	C1835573	{'Multiple carpal ossification centers'}
HP:0006069	UMLS	C1866703	{'Severe carpal ossification delay'}
HP:0006069	UMLS	C4280466	{'Severe delay in maturation of wrist bone'}
HP:0006070	UMLS	C2677209	{'Metacarpal/phalangeal joint contractures', 'Metacarpophalangeal joint contracture', 'Contractures of the metacarpophalangeal joints'}
HP:0006077	UMLS	C1850048	{'Absent proximal finger flexion creases'}
HP:0006086	UMLS	C1850160	{'Thin metacarpal cortices', 'Thin cortex of metacarpals'}
HP:0006088	UMLS	C1861357	{'Webbed 1-5 fingers', '1-5 finger complete cutaneous syndactyly'}
HP:0006089	UMLS	C1856953	{'Excessive sweating of hands', 'Palmar hyperhidrosis'}
HP:0006092	UMLS	C1856742	{'Malaligned carpal bone', 'Incorrect alignment of wrist bone'}
HP:0006256	UMLS	C4025076	{'Abnormality of hand joint mobility'}
HP:0006095	UMLS	C1835101	{'Wide tips of outermost digital bone', 'Wide tufts of distal phalanges'}
HP:0006200	UMLS	C1862421	{'Widened outermost bone of limb', 'Widened distal phalanges'}
HP:0006097	UMLS	C1856889	{'Webbed 3rd-4th fingers', 'Partial or complete syndactyly 3rd-4th fingers', 'Syndactyly, 3rd-4th finger', 'Syndactyly of 3rd and 4th fingers', '3-4 finger syndactyly', 'Syndactyly (fingers 3-4)', 'Syndactyly (3-4 finger)'}
HP:0006099	UMLS	C4025092	{'Metacarpophalangeal joint hyperextensibility'}
HP:0006106	UMLS	C1847191	{'Absent trapezoid bone'}
HP:0006107	UMLS	C1861248	{'Fingerpad telangiectases', 'Small dilated blood vessels in fingerpads', 'Finger pad telangiectases'}
HP:0100585	UMLS	C4022018	{'Telangiectasia of the skin', 'Teleangiectasia of the skin'}
HP:0006108	UMLS	C4025091	{'Tapered long bones of hand', 'Tapered metacarpals'}
HP:0006110	UMLS	C1856912	{'Shortened middle finger bones', 'Shortening of all middle phalanges of the fingers', 'Disproportionately short middle phalanges'}
HP:0006112	UMLS	C1969287	{'Expanded phalanges with widened medullary cavities'}
HP:0009768	UMLS	C4021391	{'Widening of phalanges of the hand', 'Broad phalanges of the hand', 'Wide hand bones'}
